ticker,company_name,sector,as_of_date,close,cycle_phase,cycle_confidence,transition_risk,pending_phase,dwell_progress,composite_score,zigzag_score,stc_score,trend_score,candlestick_score,harmonic_pattern,gann_score,pe_ratio,pe_percentile_vs_universe,pb_ratio,dividend_yield_percent,earnings_quarterly_growth_percent
SHEMAROO.NS,SHEMAROO.NS,Unknown,2026-09-22,121.25,DISTRIBUTION,0.67,low,,,0.067,0.0,-0.5,0.701,1.0,,0.0,,,,,
SHILPAMED.NS,SHILPAMED.NS,Unknown,2026-09-22,1033.1500244140625,EXPANSION,0.67,low,,,0.486,0.0,0.476,0.983,0.0,,0.0,,,,,
SHIVALIK.NS,SHIVALIK.NS,Unknown,2026-09-22,416.8999938964844,EXPANSION,0.67,low,,,0.5,0.0,0.5,1.0,0.0,,0.0,,,,,
SHIVAMAUTO.NS,SHIVAMAUTO.NS,Unknown,2026-09-22,17.75,ACCUMULATION,0.67,low,EXPANSION,1/5,0.391,0.0,0.527,0.645,0.0,,0.0,,,,,
SHIVAMILLS.NS,SHIVAMILLS.NS,Unknown,2026-09-22,61.2400016784668,EXPANSION,0.44,low,CONTRACTION,3/5,-0.333,-1.0,-0.723,0.725,1.0,,0.0,,,,,
SHIVATEX.NS,SHIVATEX.NS,Unknown,2026-09-22,172.07000732421875,EXPANSION,0.67,high,DISTRIBUTION,3/5,-0.014,0.0,-0.988,0.946,-1.0,,0.0,,,,,
SHIVAUM.NS,SHIVAUM.NS,Unknown,2026-09-22,515.0499877929688,DISTRIBUTION,0.67,low,EXPANSION,3/5,0.856,1.0,0.604,0.963,-1.0,,0.0,,,,,
SHK.NS,SHK.NS,Unknown,2026-09-22,138.27999877929688,ACCUMULATION,0.67,low,DISTRIBUTION,1/5,-0.047,0.0,-0.5,0.359,1.0,,0.0,,,,,
SHOPERSTOP.NS,SHOPERSTOP.NS,Unknown,2026-09-22,392.5,CONTRACTION,0.67,low,EXPANSION,3/5,0.639,0.0,0.984,0.934,1.0,,0.0,,,,,
SHRADHA.NS,SHRADHA.NS,Unknown,2026-09-22,30.780000686645508,CONTRACTION,0.44,low,ACCUMULATION,3/5,0.008,-1.0,0.424,0.601,1.0,,0.0,,,,,
SHREDIGCEM.NS,SHREDIGCEM.NS,Unknown,2026-09-22,66.91999816894531,DISTRIBUTION,0.67,low,CONTRACTION,3/5,-0.61,-1.0,-0.572,-0.257,-0.6,,0.0,,,,,
SHREECEM.NS,SHREECEM.NS,Unknown,2026-09-22,22200.0,CONTRACTION,0.67,low,,,-0.607,-1.0,-0.5,-0.322,0.0,,0.0,,,,,
SHREEJISPG.NS,SHREEJISPG.NS,Unknown,2026-09-22,719.3499755859375,EXPANSION,0.67,high,DISTRIBUTION,3/5,0.396,1.0,-0.812,1.0,0.0,,0.0,,,,,
SHREEPUSHK.NS,SHREEPUSHK.NS,Unknown,2026-09-22,505.8500061035156,EXPANSION,0.67,low,,,0.413,0.0,0.5,0.738,0.0,,0.0,,,,,
SHREERAMA.NS,SHREERAMA.NS,Unknown,2026-09-22,43.689998626708984,CONTRACTION,0.67,low,,,-0.693,-1.0,-0.668,-0.411,0.2,GARTLEY,0.0,,,,,
SHRENIK.NS,SHRENIK.NS,Unknown,2026-09-22,0.2800000011920929,ACCUMULATION,0.44,medium,,,-0.103,0.0,0.501,-0.809,-1.0,,0.0,,,,,
SHREYANIND.NS,SHREYANIND.NS,Unknown,2026-09-22,127.30999755859375,ACCUMULATION,0.44,medium,,,-0.155,-1.0,0.459,0.077,-1.0,,0.0,,,,,
SHRINGARMS.NS,SHRINGARMS.NS,Unknown,2026-09-22,208.55999755859375,ACCUMULATION,0.67,low,CONTRACTION,3/5,-0.52,-1.0,-0.5,-0.059,0.0,,0.0,,,,,
SHRIPISTON.NS,SHRIPISTON.NS,Unknown,2026-09-22,4512.60009765625,CONTRACTION,0.44,low,ACCUMULATION,2/5,0.069,-1.0,0.615,0.593,0.0,,0.0,,,,,
SHRIRAMFIN.NS,SHRIRAMFIN.NS,Unknown,2026-09-22,1006.0,EXPANSION,0.67,low,CONTRACTION,3/5,-0.687,-1.0,-0.5,-0.561,1.0,,0.0,,,,,
SHRIRAMPPS.NS,SHRIRAMPPS.NS,Unknown,2026-09-22,71.02999877929688,EXPANSION,0.67,medium,ACCUMULATION,3/5,-0.451,-1.0,0.191,-0.545,-1.0,,0.0,,,,,
SHYAMCENT.NS,SHYAMCENT.NS,Unknown,2026-09-22,5.039999961853027,EXPANSION,0.67,low,,,0.443,0.0,0.517,0.812,1.0,SHARK,0.0,,,,,
SHYAMMETL.NS,SHYAMMETL.NS,Unknown,2026-09-22,1094.0999755859375,EXPANSION,0.44,low,CONTRACTION,2/5,-0.037,-1.0,-0.072,0.96,1.0,,0.0,,,,,
SHYAMTEL.NS,SHYAMTEL.NS,Unknown,2026-09-22,11.050000190734863,CONTRACTION,0.67,high,ACCUMULATION,3/5,-0.092,-1.0,0.875,-0.151,-0.333,,0.0,,,,,
SICALLOG.NS,SICALLOG.NS,Unknown,2026-09-22,93.76000213623047,DISTRIBUTION,0.44,low,CONTRACTION,2/5,-0.231,-1.0,-0.5,0.808,1.0,,0.0,,,,,
SIEMENS.NS,SIEMENS.NS,Unknown,2026-09-22,3858.0,DISTRIBUTION,0.67,low,,,0.055,0.0,-0.503,0.667,-1.0,,0.0,,,,,
SIGACHI.NS,SIGACHI.NS,Unknown,2026-09-22,30.610000610351562,ACCUMULATION,0.67,high,DISTRIBUTION,1/5,-0.015,0.0,-0.984,0.94,1.0,,0.0,,,,,
SIGIND.NS,SIGIND.NS,Unknown,2026-09-22,71.30000305175781,DISTRIBUTION,0.44,low,CONTRACTION,2/5,-0.19,-1.0,-0.501,0.93,-0.429,,0.0,,,,,
SIGMA.NS,SIGMA.NS,Unknown,2026-09-22,46.459999084472656,CONTRACTION,0.44,low,,,-0.39,-1.0,-0.436,0.267,-1.0,,0.0,,,,,
SIGMAADV.NS,SIGMAADV.NS,Unknown,2026-09-22,948.0,EXPANSION,0.67,low,,,0.946,1.0,0.986,0.853,0.0,,0.0,,,,,
SIGNATURE.NS,SIGNATURE.NS,Unknown,2026-09-22,763.0999755859375,ACCUMULATION,0.44,low,CONTRACTION,3/5,-0.343,0.0,-0.981,-0.047,1.0,,0.0,,,,,
SIGNPOST.NS,SIGNPOST.NS,Unknown,2026-09-22,267.04998779296875,ACCUMULATION,0.44,low,,,-0.033,-1.0,0.53,0.372,-1.0,,0.0,,,,,
SIKKO.NS,SIKKO.NS,Unknown,2026-09-22,5.989999771118164,ACCUMULATION,0.67,low,EXPANSION,3/5,0.73,1.0,0.541,0.649,0.0,,0.0,,,,,
SIL.NS,SIL.NS,Unknown,2026-09-22,16.010000228881836,DISTRIBUTION,0.67,medium,,,0.108,0.0,-0.5,0.823,1.0,,0.0,,,,,
SILGO.NS,SILGO.NS,Unknown,2026-09-22,70.91999816894531,ACCUMULATION,0.44,low,CONTRACTION,1/5,-0.605,0.0,-0.884,-0.93,1.0,,0.0,,,,,
SILINV.NS,SILINV.NS,Unknown,2026-09-22,440.79998779296875,EXPANSION,0.44,low,CONTRACTION,3/5,-0.318,-1.0,-0.53,0.575,0.0,,0.0,,,,,
SILVERTUC.NS,SILVERTUC.NS,Unknown,2026-09-22,155.88999938964844,CONTRACTION,0.44,medium,ACCUMULATION,3/5,-0.031,-1.0,0.75,0.156,0.333,,0.0,,,,,
